date,name,post_code,lon,lat,rating
2012-07-25,Lloyds Pharmacy,W3 9RH,-0.28219850000000,51.50837860000000,Exempt
2018-08-16,Lloyds Pharmacy (Branch 6845),W3 8SA,-0.27373260000000,51.50741810000000,Exempt
2017-01-26,LNB Fruit & Veg,UB1 2HD,-0.36457080000000,51.52479780000000,5
,Local Wine,W3 7RQ,-0.25421610000000,51.50641890000000,AwaitingInspection
2018-08-16,Local's Welcome,UB5 5AW,-0.37927560000000,51.54264470000000,4
2017-03-07,Lofbergs,NW10 7PA,-0.27204200000000,51.52750900000000,5
2019-08-30,Log Cabin Children's Centre,W5 4UA,-0.31351599097252,51.49828338623050,5
2018-03-26,Lolo Kitchen,,,,5
2019-02-02,Londis,UB1 3ET,-0.34644410000000,51.50905880000000,1
2018-08-23,Londis,UB6 7DE,-0.31096710000000,51.53976620000000,3
2017-02-08,Londis,W3 6EG,-0.26348360000000,51.50902040000000,5
2018-08-16,Londis,W7 1LP,-0.33678799867630,51.51358795166020,5
2016-01-15,London Guest House,W3 6PP,-0.26972260000000,51.51398650000000,3
2019-03-09,London Sangaki,W13 9HH,-0.32314220000000,51.50984310000000,4
2019-02-15,London Seafood Plus,W13 8SB,-0.31843830000000,51.51117860000000,1
2018-11-14,London Star Hotel Restaurant,W3 9NU,-0.27290999889374,51.50915908813480,3
2018-08-16,London Tigers FC,UB1 2AR,-0.37937900000000,51.51671200000000,5
2019-03-22,London Welsh School Ysgol Gymraeg Llundain,W7 1PD,-0.33451500000000,51.52176600000000,5
2017-10-21,Long Drive Foods,UB6 8LZ,-0.35705900000000,51.54245270000000,3
2018-02-23,L'Orient Cuisine,W5 3EL,-0.28486640000000,51.52673540000000,3
2018-11-20,L'Oriental,W3 6DH,-0.26845198869705,51.50851821899410,1
2017-07-10,L'Oro Di Napoli,W7 3TH,-0.34133610000000,51.50844710000000,5
2019-03-25,L'Oro Di Napoli,W5 4EE,-0.30622000000000,51.49843100000000,5
2018-03-29,Lotus House Fish & Chips,W5 4QP,-0.30554650000000,51.49819680000000,5
2019-04-12,Loubnan,NW10 6EU,-0.26209650000000,51.52880140000000,4
2018-09-26,Loubnan Natural Foods,NW10 6HJ,-0.26143610000000,51.52948410000000,1
2017-10-24,Lovable Cakes,NW10 6HJ,-0.26143610000000,51.52948410000000,5
2019-08-13,Love.Hana,,,,5
2014-11-21,Lucky Mart,W7 3ST,-0.33516540000000,51.50892620000000,5
2019-02-22,Lucky's Dosa Corner,UB2 5JT,-0.39412380000000,51.49813920000000,1
2018-12-10,Luku-yummy,,,,5
2019-07-16,Lunch Express,W5 1DN,-0.29678601026535,51.53316497802730,5
2019-01-20,Luxmy Cash And Carry,UB1 2PT,-0.37551830000000,51.51896100000000,1
2019-02-14,M & L Catering Services,NW10 6TD,-0.25845700000000,51.52575200000000,3
2019-02-28,M B Caterers,,,,5
2018-04-23,M D Imports Fresh Fish,UB6 7DS,-0.30818399786949,51.53957366943360,1
2019-06-18,M Fakhouri Patisserie,NW10 6TD,-0.25845700000000,51.52575100000000,1
2018-01-30,M Lipowicz & Son,W5 1ET,,,3
2017-07-31,Macarons By Mary,,,,5
2018-01-24,Madhu's,UB1 1SW,-0.37606340000000,51.50971540000000,5
2019-06-18,Madina Halal Meat & Fruit & Veg,UB6 8QY,-0.35234710000000,51.52836760000000,3
2019-02-19,Magaza Balkan Fine Food,W3 7SB,-0.24603100000000,51.50697900000000,4
2018-10-30,Magdas Cafe,NW10 6QH,-0.26019110000000,51.53037390000000,5
2017-11-24,Magdas Fun House,UB6 0PR,-0.33213550000000,51.55083280000000,5
2019-07-01,Maggies Fish & Chips,UB6 8PU,-0.34582570000000,51.54202510000000,4
2017-12-18,Magic Corn,UB1 1JY,-0.37723440000000,51.51123330000000,4
2019-08-06,Magic Food Cafe,W7 2QD,-0.34051600098610,51.50102615356450,3
,Magnus Hamburger,W3 6QX,-0.26859998703003,51.50690841674800,AwaitingInspection
2019-02-18,Maharaja Sweet And Savoury,UB1 2JL,-0.37188420000000,51.51294870000000,1
2019-02-15,Mahi Store,UB1 2AY,-0.38062860000000,51.51305180000000,3
2017-04-12,Mai Taiko,W3 7XR,-0.25519790000000,51.52030260000000,5
2016-04-01,Maitre Cannele,,,,5
,Maize & Grace,NW10 7PR,-0.27277800000000,51.52807790000000,AwaitingInspection
2018-08-09,Maja Polish Deli,UB5 4RU,-0.35042700000000,51.55118110000000,4
2018-09-04,Maja Polish Shop,UB6 8PU,-0.34579530000000,51.54206970000000,4
2018-05-01,Maja Polskie Delikatesy,UB5 4RU,-0.35051798820496,51.55121612548830,2
2016-02-20,Majestic Wine,W13 8QH,-0.31911310000000,51.51320260000000,Exempt
2018-11-07,Makhir Cash & Carry,W7 3SS,-0.33796720000000,51.50915480000000,3
2018-12-10,Mama Lolly's Sauces,NW10 6HJ,-0.26143610000000,51.52948410000000,4
2017-10-05,Mama's Nepalese Kitchen,W13 9RL,-0.31908620000000,51.50454240000000,3
2019-06-12,Mamma Mia,W5 5JY,-0.30282200000000,51.51258150000000,1
2017-08-09,Manao Off Licence,UB1 3DA,-0.37495110000000,51.51100390000000,4
2018-02-22,Manesh's Catering And Events,UB1 3AF,-0.36959400000000,51.50780900000000,5
,Mann Food & Wine,UB2 4DA,-0.38261620000000,51.50169490000000,AwaitingInspection
2019-01-15,Manor Cafe,W7 2DG,-0.32570999860764,51.49696731567380,4
2018-08-23,Manor Court Nursing Home,UB1 2SH,-0.37120800000000,51.51790200000000,5
2018-12-06,Manshah Allah Samosa,UB2 5DD,-0.38991500000000,51.50157000000000,1
,Mapi Coffee,,,,AwaitingInspection
2017-09-15,Maples Nursery School & Children's Centre,W3 7LL,-0.26182198524475,51.50930023193360,4
2019-03-13,Marc Patisserie And Bakery,UB6 7RL,-0.32204700000000,51.53821500000000,5
2019-02-15,Maria Montessori Nursery School,W5 3EB,-0.28758400000000,51.52246600000000,5
2018-01-05,Maria Montessori Nursery School,W3 9SQ,-0.28317100000000,51.50986700000000,4
2019-07-04,Maria Nata,W3 6EQ,-0.26159799098968,51.51974487304690,5
2018-08-09,Marie Stopes West London Clinic,W5 5BJ,-0.31215710000000,51.51034200000000,Exempt
2016-02-23,Marie-Clare Cooks,,,,5
2018-04-18,Marie's Store,W4 5EP,-0.26860640000000,51.49705510000000,3
2015-04-17,Mari-Reigh Case,W7 3BP,-0.34392530000000,51.51453560000000,5
2018-11-22,Market Mazury,UB6 7DE,-0.31148400000000,51.53982760000000,3
2018-08-16,Market Place Health Foods,W3 6QS,-0.27096370000000,51.50785390000000,4
2015-08-24,Marks & Spencer,W5 5JW,-0.30369600000000,51.51287200000000,5
2018-02-15,Marks & Spencer Simply Food,UB6 0UW,-0.34008300000000,51.54186200000000,5
2019-01-08,Marrakech Halal Meat,W3 6BS,-0.27087910000000,51.50818540000000,3
2017-02-01,Marrakech Supermarket,W3 6BS,-0.27087910000000,51.50818540000000,5
2017-09-15,Martha And Me - Spice Island Cakery,,,,2
2019-09-14,Maryam Fruit & Veg,UB1 1SU,-0.37543930000000,51.51105560000000,5
2017-12-06,Masala Creations,UB2 5DP,-0.38351700000000,51.50324400000000,5
2018-03-15,Mashallah Lahori Dohi Bhalley,UB1 1JY,-0.37794020000000,51.51124310000000,1
2018-03-21,Matese Pasta Lab,W7 3ST,-0.33578540000000,51.50891700000000,5
2018-08-16,Mattock Lane Pharmacy,W13 9LL,-0.31700301170349,51.50960922241210,Exempt
2018-10-31,Matt's Fast Food,UB1 3DG,,,0
2019-06-12,Maxim Restaurant,W13 9QT,-0.31606640000000,51.50242190000000,2
2018-12-13,Mayar Fish Monger,W3 6BS,-0.27095180000000,51.50816850000000,4
2019-03-21,Maya's Kitchen,,,,5
2016-12-28,McColl's,UB6 9PT,-0.35332490000000,51.52803960000000,Exempt
2019-04-15,McDalls,UB6 0HL,-0.33889990000000,51.55163910000000,1
2017-11-15,McDonalds,W3 6TJ,-0.26326850000000,51.51997910000000,5
2019-01-19,McDonalds,W3 6LP,-0.27041000000000,51.50687450000000,5
2019-01-25,McDonalds,UB1 3EG,-0.35483700000000,51.50984200000000,5
2019-03-12,McDonalds,UB5 5AW,-0.37970399856567,51.54248809814450,5
2017-09-22,McDonalds,UB1 1NN,-0.38349699974060,51.51236343383790,5
2019-03-20,McDonalds,W5 1DN,-0.29816000000000,51.53341100000000,5
,McDonalds,W5 1DN,-0.29816000000000,51.53341100000000,AwaitingInspection
2015-11-16,McDonalds,W5 2ND,-0.30398500000000,51.51401900000000,5
2019-01-26,McDonalds,UB6 0UW,-0.34008300000000,51.54186200000000,5
,MDP Consultancy,,,,AwaitingInspection
2019-03-13,Mead Greggs,UB6 9RP,-0.37112140000000,51.53230760000000,5
2019-01-09,Meal On The Wheel,,-0.29057940576830,51.53467367799580,1
2019-03-16,Medina Food Market,W3 9QP,-0.27720670000000,51.50853020000000,3
2016-12-15,Medipharmacy,UB1 2PT,-0.37555200000000,51.51894300000000,Exempt
2019-03-21,Medirest Healthcare At Clayponds Hospital,W5 4RN,-0.29890900000000,51.49512400000000,5
2019-03-22,Medirest Healthcare At Ealing Hospital Childrens Centre,UB1 3HW,-0.34635099768639,51.50699996948240,5
2018-03-09,Medirest Healthcare Compass Group At Meadow House Hospice,UB1 3HW,-0.34635099768639,51.50699996948240,5
2019-01-30,Mediterranean Food Products,UB6 8TF,-0.32434999942779,51.53324127197270,1
2018-08-16,Mediterranean Royal Olives/Mr Olives,W13 0LS,-0.32802260000000,51.51587470000000,5
2019-01-18,Medusa Lounge London,NW10 7QE,-0.27929340000000,51.52794880000000,2
2015-01-14,Medway Londis,UB6 8HR,-0.33277980000000,51.53438580000000,5
2018-08-16,Medway News,UB6 8HR,-0.33279060000000,51.53448490000000,4
2017-02-15,Medway Pharmacy,UB6 8HR,-0.33277260000000,51.53458360000000,Exempt
2019-08-09,Medway Supermarket,UB6 8HR,-0.33283940000000,51.53433270000000,3
2017-08-07,Meet Food & Wine,UB6 9QH,-0.36330540000000,51.52993280000000,5
2019-03-26,Mehfil,UB2 4AR,-0.37983420000000,51.50376070000000,4
2018-11-22,Melrose Daycare Nursery,W3 0JE,-0.26740600000000,51.51975100000000,5
2019-05-15,Mendes Sheepwalk,W3 6QS,-0.27132100000000,51.50772300000000,1
2017-02-09,Mental Health Rehabilitation Centre,UB6 8XF,-0.35010250000000,51.53901000000000,5
2018-01-29,Merlin Magic Making, Merlin Studios,W3 7RR,-0.24976900219917,51.50645828247070,5
2017-02-02,Metro Local Supermarket,W3 6ND,-0.26523930000000,51.50642950000000,5
2019-05-03,Mexaha Bulgaria,W13 0TL,-0.32788020000000,51.50992870000000,3
2018-04-18,Mez Food Centre,UB6 8SQ,-0.35164980000000,51.52811500000000,3
2019-02-19,MFG Acton Park Service Station (Shell Acton Park),W3 7QS,-0.26013180000000,51.50621900000000,5
2019-04-24,Michael Flanders Day Centre,W3 8PP,-0.27136400341988,51.50658416748050,4
2016-01-29,Middle East Food Market,W3 9SA,-0.28268370000000,51.50850260000000,4
2018-11-02,Middlesex Community Football Centres,UB5 5FA,,,5
2019-02-19,Midhurst Pharmacy,W7 2JD,-0.32699140000000,51.50351330000000,Exempt
2018-11-29,Mido's,,,,5
2018-06-06,Mieszko Food City,UB6 7DE,-0.31124150000000,51.53975660000000,2
2019-03-27,Mieszko Food City,UB6 0HY,-0.33676999807358,51.55603408813480,3
2018-11-19,Milan Palace,UB2 4BG,-0.38088290000000,51.50344240000000,1
2019-03-14,Milgo Tech Ltd,W3 6LY,-0.26891401410103,51.50659179687500,3
2017-04-12,Mimis Treatz,,,,4
2017-06-21,Minals,W5 4UB,-0.31324430000000,51.49730060000000,3
2017-03-27,Mindfood CIC,,,,5
,Ming's Chinese Takeaway,W3 9DD,-0.27239590000000,51.50732650000000,AwaitingInspection
2019-03-09,Mini Mart,UB5 5AB,-0.37339840000000,51.54488340000000,2
2017-09-21,Mini Miners Nursery School,W3 8AX,-0.26826199889183,51.50212097167970,5
2018-11-08,Mini Mix,W3 7TZ,-0.25105200000000,51.51415930000000,4
2019-04-03,Mini Mix 6,W5 3LD,-0.28707700000000,51.51023800000000,4
2018-08-16,Mini Punjab,UB2 4ED,-0.37894430000000,51.49960290000000,4
2018-09-27,MiniBites London,,,,5
,Mint On My Mind,,,,AwaitingInspection
2019-04-03,Miod Z Malina,W3 0BU,-0.26596360000000,51.51884990000000,4
2017-02-15,Mirage Distribution,UB6 7LQ,-0.31173000000000,51.53646700000000,5
2019-07-18,Mirch Masala,UB1 1LX,-0.38424820000000,51.51217550000000,0
2019-08-02,Missie E Supper,,,,5
2017-12-19,Mission Hall,W4 5ER,-0.26562000000000,51.49583000000000,Exempt
2019-01-30,Mithai Walla & Raunka Punjab,UB1 2NW,-0.37239700000000,51.52928590000000,2
2018-01-19,MITIE At Tesco Metro Ealing Broadway,W5 5JY,-0.30300700664520,51.51279830932620,Exempt
2018-08-09,Mleczko Delikatesy,W7 3SL,-0.33821820000000,51.50859180000000,4
2019-03-19,Mleczko Delikatesy,W3 9DD,-0.27248030000000,51.50738170000000,3
2019-01-07,Mleczko Delikatesy,W5 4QB,-0.30684430000000,51.50088640000000,4
2018-02-01,Mleczko Polskie Delikatesy,UB6 9RA,-0.36332230000000,51.53026570000000,5
2017-07-11,Mobile World 4 U,W13 8SB,-0.31921940000000,51.51109980000000,Exempt
2019-07-01,Modern Food,W5 2NU,-0.30169100000000,51.51486700000000,2
2018-08-16,Mohan Food Store,UB6 7DH,-0.30974540000000,51.53965870000000,3
2019-03-05,Molana,W13 8RA,-0.31488420000000,51.51181100000000,5
2018-02-08,Momento,W13 9RR,-0.31837160000000,51.50399260000000,3
2019-02-26,Momos Japanese Restaurant,W5 3HL,-0.29086290000000,51.51751560000000,1
2018-09-07,Monkey Puzzle Coffee,,,,5
2018-09-05,Monkey Puzzle Day Nursery,W5 4EH,-0.31082299351692,51.49709320068360,5
2018-01-08,Monkey Puzzle Day Nursery West Acton,W3 0NT,-0.28032800000000,51.51786530000000,5
2018-08-16,Monsoon Banqueting Suite (Bar Only),UB2 4BG,-0.38191820000000,51.50309700000000,5
2012-06-14,Monto Superstore,W5 4RJ,-0.30585980000000,51.49713130000000,4
2019-06-19,Monty's,W5 4RP,-0.30585080000000,51.49504490000000,2
2019-08-15,Monty's,W13 9RR,-0.31856820000000,51.50413030000000,4
2019-07-24,Monty's,W5 2PJ,-0.30035701394081,51.51432418823240,3
2018-08-30,Monty's Usha,W7 2HJ,-0.33337301015854,51.50370407104490,2
2017-09-28,Mor Foods,UB1 1RB,-0.37852660000000,51.50771720000000,2
2019-05-15,More Munchies,W3 7RQ,-0.25334900000000,51.50648690000000,3
2017-07-04,Morgan Off Licence,UB2 4QB,-0.37225630000000,51.50210900000000,5
2019-07-30,Morley's Fried Chicken,UB5 4RU,-0.35054000000000,51.55124560000000,5
2019-09-05,Morrisons,W3 9LA,-0.27291300892830,51.50792694091800,5
2019-02-18,Morrisons,W5 2ND,-0.30398500000000,51.51401900000000,5
2019-04-17,Mo's Fisheries,W5 3LB,-0.28824700000000,51.51056100000000,4
2018-04-17,Mo's Supermarket,UB1 2HD,-0.36457080000000,51.52479780000000,3
2018-04-25,Moti Mahal,UB1 1QF,-0.38043220000000,51.51168220000000,3
2017-01-25,Mount Park Montessori,W5 1QP,-0.31277600000000,51.52650000000000,5
2019-03-15,Mr A A Adde (Halwo Shop),UB2 5HN,-0.38956400752068,51.50009155273440,3
2018-07-26,Mr Alagenthiran Mahendran,W3 7DD,-0.24954680000000,51.51432570000000,3
2018-05-16,Mr Whippy,,,,4
2019-03-09,MRH Studley Grange,W7 3QJ,-0.33347740000000,51.50424420000000,5
2018-06-07,Muffin Better,,,,5
2018-03-26,Muffin Man & Co,NW10 6HJ,-0.26392000000000,51.52953700000000,4
2018-06-22,Mugi Coffee Bar,W5 3LD,-0.28707700000000,51.51023800000000,4
2018-08-16,Multi Store,W3 9BD,,,5
2018-10-31,Mumbai Avenue,W13 8JR,-0.31982030000000,51.51474140000000,4
2018-06-12,Mumtaza Shop,UB2 5PL,-0.38428600000000,51.49860600000000,1
2018-08-20,Mumze Bak-A-Yard Food,,,,5
2019-07-16,Munson's,W5 5RG,-0.30515240000000,51.50493550000000,4
,MV Food,UB2 5QR,-0.38045740000000,51.49634150000000,AwaitingInspection
2018-03-24,My Sweet Academy,,,,5
2017-08-12,My Sweet Art,,,,5
2019-01-20,Myllet Arms,UB6 8TE,-0.32314899563789,51.53297042846680,5
2018-08-14,Mythos,W3 6DH,-0.26785270000000,51.50857240000000,1
2019-02-10,Naan Dokan 3,UB1 1LP,-0.38245940000000,51.51181810000000,0
2018-10-25,Nadeemo PIzza Godfather,W7 3ST,-0.33571210000000,51.50895200000000,4
2018-09-10,Naeem Juice Corner,UB1 1PS,-0.37613500000000,51.51146900000000,1
2018-12-13,Nagat Coffee Shop,UB1 3DB,-0.37376100000000,51.51083450000000,1
2019-05-24,Nagina's Delicious Chicken,UB1 3DA,-0.37427860000000,51.51086870000000,4
2019-03-27,Nagma,UB2 5AB,-0.38400120000000,51.50246030000000,3
2018-02-21,NAI Lounge,UB6 7PY,-0.31909350000000,51.53603410000000,2
2019-06-18,Nana's Chutneys,,,,5
2019-02-27,Nando's,W5 3NU,-0.28837100000000,51.51031100000000,5
2016-02-27,Nando's,W5 5AP,-0.30577680000000,51.51257020000000,5
2015-09-23,Nando's,W3 0PA,-0.28133600000000,51.52533400000000,5
2019-03-26,Nando's,UB6 0UW,-0.34027800000000,51.54190190000000,5
2019-02-27,Nan's Lunch Box,W3 0BS,-0.28278900000000,51.52733300000000,5
2019-03-06,Nargis,UB2 4AN,-0.37957950000000,51.50444060000000,1
2019-04-01,Nass Fast Food,UB1 1LP,-0.38304590000000,51.51194310000000,0
2018-03-16,National Autistic Society,W3 8RR,-0.27470500000000,51.50700000000000,3
2019-08-07,Natural Blend,,,,5
2019-05-24,Natural Natural,W5 3LD,-0.28707700000000,51.51023800000000,4
2018-08-06,Navarro's Wines,W5 1QP,-0.31324970000000,51.52640030000000,Exempt
2018-04-16,NBR Supermarket T/a Nisa Local,UB2 4JB,-0.37509100000000,51.49695070000000,4
2017-08-18,ND Superstore,W3 7RH,-0.25545540000000,51.50641930000000,4
2019-03-04,Neem Tree Care Centre,UB6 9JX,-0.35090899467468,51.53281784057620,4
2019-05-20,Nehanas Kitchen,UB1 1RT,-0.37599210000000,51.51091040000000,2
2018-05-11,Nella Catering,,,,4
2018-08-22,Nelori Casa De Carnes,NW10 4XA,-0.24674700000000,51.53299600000000,4
2019-01-31,Nepal,W7 2DG,-0.33766926065412,51.50805913448770,3
2018-09-25,Nevins,W5 4QP,-0.30563600000000,51.49850390000000,1
2019-02-15,New Ashbourne,W5 3QS,-0.29159360000000,51.52918050000000,4
2019-07-25,New Delhiwala,UB2 4DF,-0.38205080000000,51.50179500000000,5
2019-02-07,New Golden Palace,UB6 9RS,-0.36821390000000,51.53257300000000,4
2019-05-14,New Hung Hing,UB6 8PX,-0.34646910000000,51.54217810000000,1
,New Inn,W5 5EX,-0.30563317353687,51.50501217132980,AwaitingInspection
2019-04-04,New Shanghai Blues & Boston Pizza,W7 2HJ,-0.33312360000000,51.50367260000000,4
2018-11-01,New Watan Bakery,UB1 1SU,-0.37579710000000,51.51031420000000,0
2019-04-02,New World Montessori School,W5 1QG,-0.30817200000000,51.52702800000000,5
2018-04-18,News & Booze,UB2 5HE,-0.38609100000000,51.50040290000000,2
2017-01-30,News 100,W13 9RT,-0.31722480000000,51.50305000000000,4
2017-01-23,News Box,UB1 1SW,-0.37599910000000,51.50990340000000,5
2016-12-05,News Centre,UB1 2JL,-0.37209160000000,51.51319430000000,5
2019-03-09,News Express,W13 9RR,-0.31778490000000,51.50348960000000,4
2017-02-01,News Plus,UB6 8PX,-0.34662240000000,51.54192850000000,5
2018-08-16,Newslink,UB6 7QH,-0.33098710000000,51.55028590000000,5
2018-02-27,NIC Services Group At Tesco Vend Only Colleagues Room,UB6 8QY,-0.35239600000000,51.52834900000000,Exempt
2018-08-16,Nicks Fine Foods,NW10 6HJ,-0.26143610000000,51.52948410000000,4
2018-04-16,Niikooy Shop,UB2 5PL,-0.38409730000000,51.49892760000000,5
2017-08-08,Nikki Newsagents,W3 7HH,-0.24850070000000,51.51304220000000,4
2018-01-19,Nilsun Food & Wine,W3 8RF,-0.27608099579811,51.50224685668950,3
2018-07-31,Nimi's Kitchen,,,,5
2018-01-10,Nirala Sweets,UB1 1LP,-0.38260290000000,51.51183810000000,3
2017-11-08,Nisa Local,W7 3TH,-0.34104710000000,51.50847000000000,2
2018-06-26,Nisa Local (TBC),W7 1AZ,-0.33227060000000,51.52307510000000,4
2018-08-16,Nishka Newsagents And Post Office,UB6 7DE,-0.31069360000000,51.53975330000000,Exempt
2019-01-17,No. 17,W5 2TD,-0.30814701318741,51.51332473754880,5
2018-09-24,Noel Road Post Office,W3 0DS,-0.28066900000000,51.51777900000000,4
,Nomad Caravan,NW10 6HJ,-0.26392000000000,51.52953700000000,AwaitingInspection
2019-03-23,Nonna Lina Pizzeria,W3 7TZ,-0.25077910000000,51.51413730000000,4
2019-01-08,Nonnalisa,,,,4
2018-03-14,Nonya Secrets,,,,5
2019-03-06,Noor Mahal Catering,UB1 1JH,-0.38442970000000,51.51193520000000,2
2019-07-15,Noor Mahal Sweets,UB1 1LW,-0.38171680000000,51.51162800000000,5
2019-01-18,Noor Palace,W5 5AL,-0.30814370000000,51.51247840000000,4
2018-04-30,North China Restaurant,W3 9QU,-0.27743500000000,51.50820990000000,3
2019-04-08,North Ealing Supermarket,W5 3HU,-0.29075820000000,51.51684870000000,1
2017-02-15,North Greenford United Football Club,UB6 0NX,-0.33890599012375,51.54847335815430,5
2019-06-13,North West London Independent School,W3 7DD,-0.24961270000000,51.51505610000000,5
2018-08-16,Northfield Pharmacy,W13 9RL,-0.31922690000000,51.50463440000000,Exempt
2018-10-18,Northfields Community Centre,W13 9SS,-0.31918100000000,51.50132400000000,Exempt
2018-10-18,Northfields Pre School,W13 9SS,-0.31918100000000,51.50132400000000,4
2016-01-12,Northolt Express,UB5 6LN,-0.39444699883461,51.53539657592770,5
2019-05-21,Northolt Food Centre,UB5 5AU,-0.38964330000000,51.53736520000000,3
2018-08-22,Northolt Halal Meat & Veg,UB5 5AB,-0.37354540000000,51.54480450000000,1
2018-05-02,Northolt Park Children's Centre After School Club,UB5 4HB,-0.36201199889183,51.55326843261720,5
2017-02-14,Northolt Park SF Connect,UB5 4NP,-0.36135000000000,51.55642300000000,5
2017-01-31,Northolt Park Social Club,UB5 4DP,-0.36793400000000,51.55061500000000,5
2017-02-10,Northolt Pharmacy,UB5 5AB,-0.37340930000000,51.54498240000000,Exempt
2017-03-21,Northolt Village Community Association,UB5 6AD,-0.36980000000000,51.54180000000000,Exempt
2018-08-01,Northwest Supermarket,UB6 9PT,-0.35388160000000,51.52819130000000,4
2019-07-22,Norwood Cafe,UB2 4LQ,-0.36519570000000,51.49608480000000,3
2019-01-15,Norwood Green Nursing Home,UB2 4JA,-0.36889500000000,51.49307800000000,4
2017-02-09,Norwood Local Store,UB2 4JD,-0.37395530000000,51.49647630000000,5
,Nosh N Go,W5 1EE,-0.29234460000000,51.53145760000000,AwaitingInspection
2018-10-17,Notting Hill & Ealing School,W13 8AX,-0.31607400000000,51.52152100000000,5
2018-12-13,Nuffield Health,W5 5JY,-0.30300700000000,51.51279900000000,5
2018-04-13,Nuki's Kitchen,W13 9RR,-0.31846970000000,51.50406600000000,4
2017-11-25,Number 6 Coffee,W7 2DG,-0.32570999860764,51.49696731567380,4
2019-03-22,Number Works 'N' Words,W13 0NP,-0.32080650000000,51.51261530000000,Exempt
2018-03-26,Nutmeg And Hive,NW10 7PR,-0.27189000000000,51.52808100000000,5
,NutriLife Health,,,,AwaitingInspection
2018-10-25,Nuts & Sprinkles,NW10 6HJ,-0.26392000000000,51.52953700000000,5
2018-08-16,Nuts N Stuf,W13 9QU,-0.31503110000000,51.50076500000000,4
2019-06-13,Nuts Pick,NW10 6HJ,-0.26392000000000,51.52953700000000,5
2019-01-14,O Burger,W3 7RQ,-0.25347930000000,51.50647090000000,3
2019-02-03,O Picante,UB6 0NA,-0.31963200000000,51.55171400000000,1
2017-12-14,Oaklands Food & Wine,W7 2DT,-0.32800100000000,51.50663020000000,5
2018-01-11,Oaktree Anglican Fellowship,W3 9NX,-0.27339899539947,51.50801467895510,4
2019-01-30,Oaktree Cafe & Kebab,UB5 6LN,-0.39444699883461,51.53539657592770,3
2018-10-31,Oasis Lounge,NW10 7QE,-0.27929340000000,51.52794880000000,3
2017-07-20,O'Briens,W13 9AU,-0.31609299778938,51.51125335693360,4
2019-07-09,Ocado,W3 8BG,-0.27437480000000,51.49957700000000,5
2019-08-05,Ocean Fresh,W13 0TL,-0.32889560000000,51.50974530000000,5
2018-12-03,OCS At St Bernards Hospital,UB1 3HW,-0.35002910000000,51.50755360000000,4
2017-03-27,OCS At The Limes Nursing Home,UB2 4AU,-0.37613480360223,51.50485953074230,5
2019-02-22,OCS At The Orchard Wing,UB1 3EU,-0.35108700000000,51.50672300000000,4
2017-03-22,OCS At Tony Hillis Wing,UB1 3HW,-0.35002910000000,51.50755360000000,4
2019-03-14,OCS Staff Canteen At Tata Global Beverages,UB6 8PT,-0.34714499115944,51.54080963134770,5
2017-10-25,Octopus Food,NW10 6HJ,-0.26392099261284,51.52953720092770,4
2019-04-09,Odette's Cake Boutique,,,,5
2017-02-08,Ojal Montessori School,UB6 0PD,-0.33386300000000,51.55107200000000,5
2018-02-13,O'Kane Irish Foods,UB6 7DZ,-0.30688300728798,51.53964233398440,5
2017-07-24,Old Actonians Sports Club (Bar Only),W5 4LL,-0.28750400000000,51.50155800000000,5
2019-03-06,Old Oak Cafe & Restaurant,NW10 6EG,-0.25049299001694,51.52818679809570,4
2019-08-14,Oldfield Free Church (Baptist),UB6 0DJ,-0.34147599339485,51.55195236206050,Exempt
2016-12-28,Oldfield Lane Newsagent,UB6 9LB,-0.35301930000000,51.53171320000000,5
2017-02-10,Oldfield Wines,UB5 4RU,-0.35035620000000,51.55114410000000,4
2018-09-17,Oldfields Food Centre,UB5 4RR,-0.35025970000000,51.55181720000000,2
2017-08-15,Oldfields Local,UB5 4RR,-0.34959740000000,51.55138530000000,4
,Oligano,W3 6NG,-0.26454100012779,51.50640106201170,AwaitingInspection
2019-03-28,Olive Dining At Drayton Manor High School,W7 1EU,-0.33575200000000,51.51592100000000,5
2019-06-20,Oliver Bonas,W5 5JY,-0.30408890000000,51.51261770000000,Exempt
,Olivia,,,,AwaitingInspection
2018-02-13,Olivia Pizza & Beijing Noodles,UB6 9QH,-0.36338800000000,51.53004190000000,3
2018-04-24,Olympic Pavilion,W13 0DD,-0.32631400000000,51.52450000000000,5
2018-03-27,On Route,W5 4QA,-0.30720940000000,51.50308580000000,5
2018-06-29,Onik Pizzeria,W13 8JP,-0.31985010000000,51.51393250000000,3
2018-08-02,Orchard Cafe,W13 0EP,-0.32648900000000,51.51091070000000,1
2019-02-25,Orchard House,W4 1LB,-0.25753086590211,51.49718582885970,5
2018-09-16,Organic For The People,W5 5DB,-0.30500560000000,51.51199250000000,5
2019-03-09,Oriental Chef,UB5 5HR,-0.36879500000000,51.54657300000000,3
2019-08-07,Oriental Express,W3 7SH,-0.24667300000000,51.50659420000000,4
2019-08-06,Oriental Lounge,NW10 7PQ,-0.27291500568390,51.52845764160160,2
2018-07-06,O's Caribbean Kitchen,,,,5
2019-07-10,Oscars,W5 1RH,-0.31467280000000,51.52572830000000,4
2018-03-15,Oscars,W5 5EU,-0.30537730000000,51.50625170000000,5
,Oscar's Off Licence,UB5 6LN,-0.39369540000000,51.53572120000000,AwaitingInspection
